name,TIME,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.f.p[X],axes.mach.f.p[Y],servo.SV X1.droop,servo.SV X1.delay,servo.SV Y.droop,servo.SV Y.delay
units,sec,mm,mm,mm,mm,mm,mSec,mm,mSec
1554,   4.298000,   -1207.826972,   -1107.612610,   -1206.544280,   -1108.417988,      -0.217211,       0.000000,       0.189506,       0.000000
1555,   4.299000,   -1207.891822,   -1107.589722,   -1206.622243,   -1108.361125,      -0.215609,       0.000000,       0.183180,       0.000000
1556,   4.300000,   -1207.955122,   -1107.568145,   -1206.700206,   -1108.306646,      -0.213816,       0.000000,       0.177012,       0.000000
1557,   4.301000,   -1208.017111,   -1107.548118,   -1206.777930,   -1108.254313,      -0.211794,       0.000000,       0.170877,       0.000000
1558,   4.302000,   -1208.077669,   -1107.529402,   -1206.855416,   -1108.204126,      -0.209581,       0.000000,       0.164932,       0.000000
1559,   4.303000,   -1208.136678,   -1107.511878,   -1206.932664,   -1108.155966,      -0.207102,       0.000000,       0.158923,       0.000000
1560,   4.304000,   -1208.194256,   -1107.495546,   -1207.009315,   -1108.110309,      -0.204470,       0.000000,       0.153328,       0.000000
1561,   4.305000,   -1208.250284,   -1107.480407,   -1207.085609,   -1108.066440,      -0.201608,       0.000000,       0.147669,       0.000000
1562,   4.306000,   -1208.304882,   -1107.466340,   -1207.161307,   -1108.024716,      -0.198595,       0.000000,       0.142233,       0.000000
1563,   4.307000,   -1208.358049,   -1107.453227,   -1207.236052,   -1107.985139,      -0.195467,       0.000000,       0.136987,       0.000000
1564,   4.308000,   -1208.409786,   -1107.441068,   -1207.310319,   -1107.947350,      -0.192148,       0.000000,       0.131869,       0.000000
1565,   4.309000,   -1208.459973,   -1107.429862,   -1207.383513,   -1107.911825,      -0.188677,       0.000000,       0.127132,       0.000000
1566,   4.310000,   -1208.508849,   -1107.419372,   -1207.455873,   -1107.877970,      -0.185014,       0.000000,       0.122523,       0.000000
1567,   4.311000,   -1208.556175,   -1107.409835,   -1207.527161,   -1107.846141,      -0.181200,       0.000000,       0.118167,       0.000000
1568,   4.312000,   -1208.602071,   -1107.400894,   -1207.597375,   -1107.815981,      -0.177232,       0.000000,       0.113939,       0.000000
1569,   4.313000,   -1208.646655,   -1107.392669,   -1207.666397,   -1107.787609,      -0.173265,       0.000000,       0.110029,       0.000000
1570,   4.314000,   -1208.689809,   -1107.385159,   -1207.734346,   -1107.760906,      -0.169183,       0.000000,       0.106214,       0.000000
1571,   4.315000,   -1208.731532,   -1107.378244,   -1207.800984,   -1107.735753,      -0.165102,       0.000000,       0.102590,       0.000000
1572,   4.316000,   -1208.771825,   -1107.371926,   -1207.866311,   -1107.712269,      -0.161058,       0.000000,       0.099220,       0.000000
1573,   4.317000,   -1208.810925,   -1107.366085,   -1207.930207,   -1107.690215,      -0.156938,       0.000000,       0.096009,       0.000000
1574,   4.318000,   -1208.848596,   -1107.360840,   -1207.992673,   -1107.669473,      -0.152933,       0.000000,       0.092925,       0.000000
1575,   4.319000,   -1208.884954,   -1107.355952,   -1208.053708,   -1107.650161,      -0.148851,       0.000000,       0.090096,       0.000000
1576,   4.320000,   -1208.920002,   -1107.351542,   -1208.113313,   -1107.632160,      -0.144883,       0.000000,       0.087362,       0.000000
1577,   4.321000,   -1208.953857,   -1107.347488,   -1208.171248,   -1107.615232,      -0.140954,       0.000000,       0.084818,       0.000000
1578,   4.322000,   -1208.986402,   -1107.343912,   -1208.227754,   -1107.599616,      -0.137216,       0.000000,       0.082466,       0.000000
1579,   4.323000,   -1209.017634,   -1107.340574,   -1208.282590,   -1107.585073,      -0.133592,       0.000000,       0.080177,       0.000000
1580,   4.324000,   -1209.047794,   -1107.337594,   -1208.335876,   -1107.571363,      -0.130159,       0.000000,       0.077983,       0.000000
1581,   4.325000,   -1209.076643,   -1107.334852,   -1208.387613,   -1107.558846,      -0.126840,       0.000000,       0.075981,       0.000000
1582,   4.326000,   -1209.104300,   -1107.332468,   -1208.437800,   -1107.547164,      -0.123635,       0.000000,       0.074105,       0.000000
1583,   4.327000,   -1209.130883,   -1107.330322,   -1208.486557,   -1107.536316,      -0.120584,       0.000000,       0.072388,       0.000000
1584,   4.328000,   -1209.156394,   -1107.328296,   -1208.533645,   -1107.526302,      -0.117608,       0.000000,       0.070703,       0.000000
1585,   4.329000,   -1209.180713,   -1107.326508,   -1208.579302,   -1107.517123,      -0.114709,       0.000000,       0.069145,       0.000000
1586,   4.330000,   -1209.203959,   -1107.324958,   -1208.623409,   -1107.508421,      -0.111962,       0.000000,       0.067619,       0.000000
1587,   4.331000,   -1209.226131,   -1107.323647,   -1208.666086,   -1107.500553,      -0.109406,       0.000000,       0.066221,       0.000000
1588,   4.332000,   -1209.247351,   -1107.322335,   -1208.707333,   -1107.493162,      -0.106889,       0.000000,       0.064854,       0.000000
1589,   4.333000,   -1209.267497,   -1107.321262,   -1208.747029,   -1107.486486,      -0.104524,       0.000000,       0.063582,       0.000000
1590,   4.334000,   -1209.286571,   -1107.320309,   -1208.785295,   -1107.480288,      -0.102311,       0.000000,       0.062342,       0.000000
1591,   4.335000,   -1209.304810,   -1107.319474,   -1208.822370,   -1107.474327,      -0.100175,       0.000000,       0.061039,       0.000000
1592,   4.336000,   -1209.322095,   -1107.318759,   -1208.857894,   -1107.468963,      -0.098191,       0.000000,       0.059831,       0.000000
1593,   4.337000,   -1209.338427,   -1107.318044,   -1208.891988,   -1107.464075,      -0.096360,       0.000000,       0.058750,       0.000000
1594,   4.338000,   -1209.353924,   -1107.317567,   -1208.925009,   -1107.459426,      -0.094529,       0.000000,       0.057542,       0.000000
1595,   4.339000,   -1209.368467,   -1107.317090,   -1208.956480,   -1107.455134,      -0.092851,       0.000000,       0.056397,       0.000000
1596,   4.340000,   -1209.382296,   -1107.316613,   -1208.986759,   -1107.451081,      -0.091325,       0.000000,       0.055221,       0.000000
1597,   4.341000,   -1209.395170,   -1107.316256,   -1209.015846,   -1107.447386,      -0.089799,       0.000000,       0.054077,       0.000000
1598,   4.342000,   -1209.407330,   -1107.315898,   -1209.043622,   -1107.443929,      -0.088387,       0.000000,       0.052900,       0.000000
1599,   4.343000,   -1209.418654,   -1107.315660,   -1209.070206,   -1107.440591,      -0.087090,       0.000000,       0.051756,       0.000000
1600,   4.344000,   -1209.429383,   -1107.315421,   -1209.095716,   -1107.437611,      -0.085793,       0.000000,       0.050548,       0.000000
1601,   4.345000,   -1209.439278,   -1107.315302,   -1209.120035,   -1107.434630,      -0.084496,       0.000000,       0.049308,       0.000000
1602,   4.346000,   -1209.448457,   -1107.315183,   -1209.143281,   -1107.431889,      -0.083276,       0.000000,       0.048100,       0.000000
1603,   4.347000,   -1209.457040,   -1107.314944,   -1209.165454,   -1107.429385,      -0.082131,       0.000000,       0.046828,       0.000000
1604,   4.348000,   -1209.465027,   -1107.314944,   -1209.186673,   -1107.426882,      -0.080987,       0.000000,       0.045620,       0.000000
1605,   4.349000,   -1209.472299,   -1107.314825,   -1209.206700,   -1107.424617,      -0.079919,       0.000000,       0.044380,       0.000000
1606,   4.350000,   -1209.478974,   -1107.314706,   -1209.225893,   -1107.422352,      -0.078812,       0.000000,       0.043077,       0.000000
1607,   4.351000,   -1209.485173,   -1107.314706,   -1209.244013,   -1107.420325,      -0.077782,       0.000000,       0.041773,       0.000000
1608,   4.352000,   -1209.490776,   -1107.314587,   -1209.261298,   -1107.418299,      -0.076752,       0.000000,       0.040470,       0.000000
1609,   4.353000,   -1209.495902,   -1107.314587,   -1209.277749,   -1107.416272,      -0.075722,       0.000000,       0.039135,       0.000000
1610,   4.354000,   -1209.500432,   -1107.314587,   -1209.293127,   -1107.414365,      -0.074769,       0.000000,       0.037736,       0.000000
1611,   4.355000,   -1209.504604,   -1107.314587,   -1209.307790,   -1107.412457,      -0.073777,       0.000000,       0.036369,       0.000000
1612,   4.356000,   -1209.508300,   -1107.314587,   -1209.321618,   -1107.410669,      -0.072785,       0.000000,       0.034970,       0.000000
1613,   4.357000,   -1209.511518,   -1107.314467,   -1209.334731,   -1107.408881,      -0.071831,       0.000000,       0.033540,       0.000000
1614,   4.358000,   -1209.514499,   -1107.314467,   -1209.347010,   -1107.407093,      -0.070840,       0.000000,       0.032109,       0.000000
1615,   4.359000,   -1209.517002,   -1107.314467,   -1209.358454,   -1107.405424,      -0.069848,       0.000000,       0.030710,       0.000000
1616,   4.360000,   -1209.519148,   -1107.314467,   -1209.369183,   -1107.403874,      -0.068970,       0.000000,       0.029280,       0.000000
1617,   4.361000,   -1209.520936,   -1107.314467,   -1209.379315,   -1107.402205,      -0.068017,       0.000000,       0.027849,       0.000000
1618,   4.362000,   -1209.522605,   -1107.314467,   -1209.388852,   -1107.400537,      -0.067025,       0.000000,       0.026387,       0.000000
1619,   4.363000,   -1209.523797,   -1107.314467,   -1209.397674,   -1107.398987,      -0.066071,       0.000000,       0.024892,       0.000000
1620,   4.364000,   -1209.524870,   -1107.314467,   -1209.405899,   -1107.397318,      -0.065117,       0.000000,       0.023398,       0.000000
1621,   4.365000,   -1209.525704,   -1107.314467,   -1209.413648,   -1107.395768,      -0.064126,       0.000000,       0.021936,       0.000000
1622,   4.366000,   -1209.526420,   -1107.314467,   -1209.420681,   -1107.394218,      -0.063248,       0.000000,       0.020473,       0.000000
1623,   4.367000,   -1209.526896,   -1107.314467,   -1209.427118,   -1107.392788,      -0.062333,       0.000000,       0.019075,       0.000000
1624,   4.368000,   -1209.527254,   -1107.314467,   -1209.433198,   -1107.391238,      -0.061303,       0.000000,       0.017644,       0.000000
1625,   4.369000,   -1209.527373,   -1107.314467,   -1209.438682,   -1107.389808,      -0.060425,       0.000000,       0.016213,       0.000000
1626,   4.370000,   -1209.527493,   -1107.314467,   -1209.443808,   -1107.388377,      -0.059472,       0.000000,       0.014846,       0.000000
1627,   4.371000,   -1209.527612,   -1107.314467,   -1209.448338,   -1107.387066,      -0.058556,       0.000000,       0.013511,       0.000000
1628,   4.372000,   -1209.527612,   -1107.314467,   -1209.452510,   -1107.385755,      -0.057602,       0.000000,       0.012208,       0.000000
1629,   4.373000,   -1209.527612,   -1107.314467,   -1209.456325,   -1107.384443,      -0.056763,       0.000000,       0.010904,       0.000000
1630,   4.374000,   -1209.527612,   -1107.314467,   -1209.459901,   -1107.383132,      -0.055771,       0.000000,       0.009664,       0.000000
1631,   4.375000,   -1209.527612,   -1107.314467,   -1209.462881,   -1107.381821,      -0.054894,       0.000000,       0.008393,       0.000000
1632,   4.376000,   -1209.527612,   -1107.314467,   -1209.465623,   -1107.380748,      -0.053978,       0.000000,       0.007217,       0.000000
1633,   4.377000,   -1209.527612,   -1107.314467,   -1209.468246,   -1107.379556,      -0.053025,       0.000000,       0.006040,       0.000000
1634,   4.378000,   -1209.527612,   -1107.314467,   -1209.470510,   -1107.378364,      -0.052147,       0.000000,       0.004928,       0.000000
1635,   4.379000,   -1209.527612,   -1107.314467,   -1209.472418,   -1107.377291,      -0.051346,       0.000000,       0.003847,       0.000000
1636,   4.380000,   -1209.527612,   -1107.314467,   -1209.474087,   -1107.376218,      -0.050545,       0.000000,       0.002798,       0.000000
1637,   4.381000,   -1209.527612,   -1107.314467,   -1209.475636,   -1107.375264,      -0.049744,       0.000000,       0.001780,       0.000000
1638,   4.382000,   -1209.527612,   -1107.314467,   -1209.477067,   -1107.374191,      -0.049019,       0.000000,       0.000795,       0.000000
1639,   4.383000,   -1209.527612,   -1107.314467,   -1209.478140,   -1107.373238,      -0.048333,       0.000000,      -0.000159,       0.000000
1640,   4.384000,   -1209.527612,   -1107.314467,   -1209.479213,   -1107.372284,      -0.047646,       0.000000,      -0.001113,       0.000000
1641,   4.385000,   -1209.527612,   -1107.314467,   -1209.480166,   -1107.371449,      -0.046959,       0.000000,      -0.001971,       0.000000
1642,   4.386000,   -1209.527612,   -1107.314467,   -1209.481001,   -1107.370615,      -0.046273,       0.000000,      -0.002861,       0.000000
1643,   4.387000,   -1209.527612,   -1107.314467,   -1209.481716,   -1107.369781,      -0.045586,       0.000000,      -0.003688,       0.000000
1644,   4.388000,   -1209.527612,   -1107.314467,   -1209.482431,   -1107.368946,      -0.044861,       0.000000,      -0.004514,       0.000000
1645,   4.389000,   -1209.527612,   -1107.314467,   -1209.483027,   -1107.368231,      -0.044136,       0.000000,      -0.005277,       0.000000
1646,   4.390000,   -1209.527612,   -1107.314467,   -1209.483743,   -1107.367396,      -0.043373,       0.000000,      -0.006040,       0.000000
1647,   4.391000,   -1209.527612,   -1107.314467,   -1209.484339,   -1107.366681,      -0.042611,       0.000000,      -0.006771,       0.000000
1648,   4.392000,   -1209.527612,   -1107.314467,   -1209.485054,   -1107.365966,      -0.041771,       0.000000,      -0.007439,       0.000000
1649,   4.393000,   -1209.527612,   -1107.314467,   -1209.485888,   -1107.365370,      -0.040932,       0.000000,      -0.008107,       0.000000
1650,   4.394000,   -1209.527612,   -1107.314467,   -1209.486604,   -1107.364655,      -0.040017,       0.000000,      -0.008743,       0.000000
1651,   4.395000,   -1209.527612,   -1107.314467,   -1209.487557,   -1107.364178,      -0.039063,       0.000000,      -0.009315,       0.000000
1652,   4.396000,   -1209.527612,   -1107.314467,   -1209.488392,   -1107.363582,      -0.038033,       0.000000,      -0.009887,       0.000000
1653,   4.397000,   -1209.527612,   -1107.314467,   -1209.489226,   -1107.363105,      -0.037041,       0.000000,      -0.010396,       0.000000
1654,   4.398000,   -1209.527612,   -1107.314467,   -1209.490180,   -1107.362628,      -0.036011,       0.000000,      -0.010873,       0.000000
