name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.v[X],axes.mach.l.v[Y],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.v[X],axes.mach.f.v[Y]
units,sec,mm,mm,mm/min,mm/min,mm,mm,mm/min,mm/min
833,   2.139000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
834,   2.140000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
835,   2.167000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
836,   2.168000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
837,   2.174000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
838,   2.175000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
839,   2.202000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
840,   2.203000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
841,   2.204000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
842,   2.205000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
843,   2.206000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
844,   2.207000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
845,   2.208000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
846,   2.220000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
847,   2.221000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
848,   2.224000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
849,   2.225000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
850,   2.243000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
851,   2.244000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
852,   2.245000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
853,   2.246000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
854,   2.248000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
855,   2.249000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
856,   2.250000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
857,   2.251000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
858,   2.258000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
859,   2.259000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
860,   2.260000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
861,   2.261000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
862,   2.262000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
863,   2.263000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
864,   2.264000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
865,   2.276000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
866,   2.277000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
867,   2.278000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
868,   2.289000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
869,   2.290000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
870,   2.291000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
871,   2.292000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
872,   2.294000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
873,   2.295000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
874,   2.310000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
875,   2.311000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
876,   2.312000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
877,   2.324000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
878,   2.325000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
879,   2.327000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
880,   2.328000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
881,   2.356000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
882,   2.357000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
883,   2.358000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
884,   2.359000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
885,   2.375000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
886,   2.376000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
887,   2.379000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
888,   2.380000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
889,   2.408000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
890,   2.409000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
891,   2.411000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
892,   2.412000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
893,   2.428000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
894,   2.429000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
895,   2.430000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
896,   2.442000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
897,   2.443000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
898,   2.447000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
899,   2.448000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
900,   2.460000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
901,   2.461000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
902,   2.463000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
903,   2.464000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
904,   2.475000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
905,   2.476000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
906,   2.478000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
907,   2.479000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
908,   2.488000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
909,   2.489000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
910,   2.491000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
911,   2.492000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
912,   2.570000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
913,   2.571000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
914,   2.572000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
915,   2.582000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
916,   2.583000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
917,   2.584000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
918,   2.610000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
919,   2.611000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
920,   2.612000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
921,   2.613000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
922,   2.614000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
923,   2.615000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
924,   2.634000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
925,   2.635000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
926,   2.636000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
927,   2.652000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
928,   2.653000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864864,   -1265.604615,       0.000000,       0.000000
929,   2.654000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
930,   2.671000,   -1074.864745,   -1265.604615,       0.000000,      -0.000000,   -1074.864745,   -1265.604615,       0.000000,       0.000000
