name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.p[C],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.p[C]
units,sec,mm,mm,deg,mm,mm,deg
302,   0.473000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
303,   0.477000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
304,   0.478000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
305,   0.479000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
306,   0.480000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
307,   0.481000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
308,   0.482000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
309,   0.483000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
310,   0.485000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
311,   0.486000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
312,   0.487000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
313,   0.490000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
314,   0.491000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
315,   0.492000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
316,   0.496000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
317,   0.497000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
318,   0.499000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
319,   0.500000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
320,   0.501000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
321,   0.502000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
322,   0.503000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
323,   0.507000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
324,   0.508000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
325,   0.509000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
326,   0.510000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
327,   0.512000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
328,   0.513000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
329,   0.514000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
330,   0.515000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
331,   0.516000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
332,   0.517000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
333,   0.518000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
334,   0.519000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
335,   0.520000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
336,   0.521000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
337,   0.522000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
338,   0.523000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
339,   0.524000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
340,   0.525000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
341,   0.526000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
342,   0.527000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
343,   0.531000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
344,   0.532000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
345,   0.533000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
346,   0.534000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
347,   0.535000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
348,   0.536000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
349,   0.537000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
350,   0.538000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
351,   0.539000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
352,   0.541000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
353,   0.542000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
354,   0.543000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
355,   0.547000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
356,   0.548000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
357,   0.549000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
358,   0.550000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
359,   0.551000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
360,   0.552000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
361,   0.553000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
362,   0.554000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
363,   0.555000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
364,   0.556000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
365,   0.558000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
366,   0.559000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
367,   0.561000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
368,   0.562000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
369,   0.566000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
370,   0.567000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
371,   0.568000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
372,   0.569000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
373,   0.571000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
374,   0.572000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
375,   0.574000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
376,   0.575000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
377,   0.576000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
378,   0.577000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
379,   0.579000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
380,   0.580000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
381,   0.583000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
382,   0.584000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
383,   0.585000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
384,   0.586000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
385,   0.587000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
386,   0.589000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
387,   0.590000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
388,   0.591000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
389,   0.592000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
390,   0.593000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
391,   0.594000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
392,   0.598000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
393,   0.599000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
394,   0.600000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
395,   0.601000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
396,   0.604000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
397,   0.605000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
398,   0.606000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
399,   0.607000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
400,   0.608000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
401,   0.609000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
